material_id,material,normalizado,categoria,unidad_bom,cantidad_bom,proveedor,producto,marca,unidad_comercial,contenido_comercial,cantidad_comercial_a_comprar,precio_comercial,precio_equiv,subtotal_real,sobrante,tipo_coincidencia,url,disponibilidad,fecha_consulta,metodo_extraccion,confianza,score_total,recomendado,observaciones
BOM-046,Cinta de aislar electrica,cinta aislante electrica,accesorios,und,3.0,Sodimac,Cinta aislante Tesaflex 25MX50MM Blanco,TESA,unidad,1.0,3.0,22.9,22.9,68.69999999999999,0.0,exacta,https://www.falabella.com.pe/falabella-pe/product/127962310/Cinta-aislante-Tesa-Tesaflex-25MX50MM-Blanco,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T17:03:29-05:00,cache,0.7,0.3714,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; sin specs criticas detectadas; sin specs criticas detectadas
BOM-046,Cinta de aislar electrica,cinta aislante electrica,accesorios,und,3.0,Maestro,Cinta Aislante Nex-Tape,,unidad,1.0,3.0,26.9,26.9,80.69999999999999,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=cinta+aislante+electrica,no especificada,2026-06-08T17:03:30-05:00,cache,0.65,0.3736,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
BOM-046,Cinta de aislar electrica,cinta aislante electrica,accesorios,und,3.0,Maestro,Cinta Aislante Tesaflex 25MX50MM Negro,,unidad,1.0,3.0,22.9,22.9,68.69999999999999,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=cinta+aislante+electrica,no especificada,2026-06-08T17:03:30-05:00,cache,0.65,0.3636,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
BOM-046,Cinta de aislar electrica,cinta aislante electrica,accesorios,und,3.0,Maestro,Cinta Aislante Tesaflex 20MX19MM Verde,,unidad,1.0,3.0,6.72,6.72,20.16,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=cinta+aislante+electrica,no especificada,2026-06-08T17:03:30-05:00,cache,0.65,0.4731,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
BOM-046,Cinta de aislar electrica,cinta aislante electrica,accesorios,und,3.0,Maestro,Cinta Aislante Tesaflex 20mx19mm Negro,,unidad,1.0,3.0,6.72,6.72,20.16,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=cinta+aislante+electrica,no especificada,2026-06-08T17:03:30-05:00,cache,0.65,0.4687,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
BOM-046,Cinta de aislar electrica,cinta aislante electrica,accesorios,und,3.0,Maestro,Cinta aislante Tesaflex 25MX50MM Blanco,,unidad,1.0,3.0,22.9,22.9,68.69999999999999,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=cinta+aislante+electrica,no especificada,2026-06-08T17:03:30-05:00,cache,0.65,0.371,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
BOM-046,Cinta de aislar electrica,cinta aislante electrica,accesorios,und,3.0,Mercado Libre,,,,1.0,,,,,0.0,exacta,https://listado.mercadolibre.com.pe/cinta-aislante-electrica,no extraido,2026-06-08T17:03:31-05:00,cache,0.05,0.093,False,Mercado Libre mostro verificacion de trafico; se conserva el enlace de busqueda y no se intento omitir el bloqueo.; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Promart,Spot LED Caja Octogonal Orange 9W 11cm 3CCT Negro,Orange,unidad,1.0,4.0,14.9,14.9,59.6,0.0,exacta,https://www.promart.pe/spot-led-caja-octogonal-orange-9w-11cm-3cct-negro-161529/p,disponible (228),2026-06-08T17:23:39-05:00,cache,0.88,0.3987,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Promart,Spot LED Caja Octogonal Orange 9W 11cm 3CCT Gris,Orange,unidad,1.0,4.0,14.9,14.9,59.6,0.0,exacta,https://www.promart.pe/spot-led-caja-octogonal-orange-9w-11cm-3cct-gris-161517/p,disponible (259),2026-06-08T17:23:39-05:00,cache,0.88,0.3995,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Promart,Refrigeradora Samsung RT22FARADS8/PE Top Freezer 234L Plateado,Samsung,unidad,1.0,4.0,1429.0,1429.0,5716.0,0.0,similar_pendiente_revision,https://www.promart.pe/refrigeradora-samsung-top-freezer-rt22farads8-pe/p,disponible (65),2026-06-08T17:23:39-05:00,cache,0.88,0.2185,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; categoria dudosa: accesorios; precio fuera de rango referencial; sin specs criticas detectadas; categoria dudosa: accesorios; precio fuera de rango referencial
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Promart,Spot LED Caja Octogonal Orange 9W 11cm 3CCT Blanco,Orange,unidad,1.0,4.0,12.0,12.0,48.0,0.0,exacta,https://www.promart.pe/spot-led-caja-octogonal-orange-9w-11cm-3cct-blanco-161515/p,disponible (143),2026-06-08T17:23:39-05:00,cache,0.88,0.4027,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Promart,Spot LED Caja Octogonal Orange 14W 11cm 3CCT Gris,Orange,unidad,1.0,4.0,16.9,16.9,67.6,0.0,exacta,https://www.promart.pe/spot-led-caja-octogonal-orange-14w-11cm-3cct-gris-161527/p,disponible (227),2026-06-08T17:23:39-05:00,cache,0.88,0.3927,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Sodimac,"Caja de Pase Octogonal PVC 3/4""",TIGRE,paquete,1.0,4.0,1.9,1.9,7.6,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/product/113522226/Caja-de-Pase-Octogonal-PVC-3-4-,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T17:23:43-05:00,cache,0.7,0.7034,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Sodimac,"Caja de Pase Octogonal PVC 3/4""",PAVCO,,1.0,,,,,0.0,exacta,https://www.falabella.com.pe/falabella-pe/product/113532014/Caja-de-paso-octogonal-3-4-Pavco-PVC,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T17:23:43-05:00,cache,0.45,0.3094,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Sodimac,"Caja de Pase Octogonal PVC 3/4""",,paquete,1.0,4.0,1.9,1.9,7.6,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+octogonal+pvc,no especificada,2026-06-08T17:23:43-05:00,cache,0.65,0.7093,True,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Sodimac,CAJA DE PASE OCTOGONAL PVC 3/4 X 5UNID,,paquete,5.0,1.0,5.99,1.198,5.99,1.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+octogonal+pvc,no especificada,2026-06-08T17:23:43-05:00,cache,0.65,0.765,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Sodimac,CAJA DE PASE OCTOGONAL PVC 3/4 X 10UNID,,paquete,10.0,1.0,13.0,1.3,13.0,6.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+octogonal+pvc,no especificada,2026-06-08T17:23:43-05:00,cache,0.65,0.4952,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Maestro,"Caja de Pase Octogonal PVC 3/4""",,paquete,1.0,4.0,1.9,1.9,7.6,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+octogonal+pvc,no especificada,2026-06-08T17:23:45-05:00,cache,0.65,0.7033,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Maestro,CAJA DE PASE OCTOGONAL PVC 3/4 X 5UNID,,paquete,5.0,1.0,5.99,1.198,5.99,1.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+octogonal+pvc,no especificada,2026-06-08T17:23:45-05:00,cache,0.65,0.759,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Maestro,CAJA DE PASE OCTOGONAL PVC 3/4 X 10UNID,,paquete,10.0,1.0,13.0,1.3,13.0,6.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+octogonal+pvc,no especificada,2026-06-08T17:23:45-05:00,cache,0.65,0.4892,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-OCT,Caja octogonal para luminaria - C1,caja electrica octogonal,cajas electricas,und,4.0,Mercado Libre,,,,1.0,,,,,0.0,exacta,https://listado.mercadolibre.com.pe/caja-electrica-octogonal,no extraido,2026-06-08T17:23:47-05:00,cache,0.05,0.093,False,Mercado Libre mostro verificacion de trafico; se conserva el enlace de busqueda y no se intento omitir el bloqueo.; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Promart,Caja organizadora Movil Suprema #50 37.5L Reyplast - con Tapa Color Aleatorio,Reyplast,unidad,1.0,4.0,26.9,26.9,107.6,0.0,similar_pendiente_revision,https://www.promart.pe/caja-organizadora-movil-suprema--50-37-5l/p,disponible (4183),2026-06-08T17:23:48-05:00,cache,0.88,0.3586,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Promart,Caja Organizadora Reyplast Suprema #25 Transparente de Polipropileno,Reyplast,unidad,1.0,4.0,13.7,13.7,54.8,0.0,similar_pendiente_revision,https://www.promart.pe/caja-suprema-con-tapa--25/p,disponible (915),2026-06-08T17:23:48-05:00,cache,0.88,0.3862,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Promart,Caja Organizadora Plástica con Ruedas Polinplast #200 Roja,Polinplast,unidad,1.0,4.0,104.9,104.9,419.6,0.0,similar_pendiente_revision,https://www.promart.pe/caja-organizadora-roja-mega--200-164l/p,disponible (271),2026-06-08T17:23:48-05:00,cache,0.88,0.2979,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; precio fuera de rango referencial; sin specs criticas detectadas; precio fuera de rango referencial
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Promart,Carrito Organizador de Metal Orange 3 Niveles Negro,Orange,unidad,1.0,4.0,89.0,89.0,356.0,0.0,similar_pendiente_revision,https://www.promart.pe/carrito-organizador-de-metal-negro-3n/p,disponible (84),2026-06-08T17:23:48-05:00,cache,0.88,0.2251,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; categoria dudosa: accesorios; precio fuera de rango referencial; sin specs criticas detectadas; categoria dudosa: accesorios; precio fuera de rango referencial
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Promart,Carrito Organizador de Metal Orange 3 Niveles Blanco,Orange,unidad,1.0,4.0,89.0,89.0,356.0,0.0,similar_pendiente_revision,https://www.promart.pe/carrito-organizador-de-metal-blanco-3n/p,disponible (63),2026-06-08T17:23:48-05:00,cache,0.88,0.2259,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; categoria dudosa: accesorios; precio fuera de rango referencial; sin specs criticas detectadas; categoria dudosa: accesorios; precio fuera de rango referencial
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Sodimac,Caja de Pase Rectangular PVC,TIGRE,paquete,1.0,4.0,1.9,1.9,7.6,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/product/113522210/Caja-de-Pase-Rectangular-PVC,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T17:23:54-05:00,cache,0.7,0.7164,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Sodimac,"Caja de Pase Rectangular PVC 3/4""",PAVCO,,1.0,,,,,0.0,exacta,https://www.falabella.com.pe/falabella-pe/product/113536514/Caja-de-Pase-Rectangular-PVC-3-4-Pavco,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T17:23:54-05:00,cache,0.45,0.3227,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Sodimac,Caja de Pase Rectangular PVC,,paquete,1.0,4.0,1.9,1.9,7.6,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:55-05:00,cache,0.65,0.7244,True,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Sodimac,"Caja de Pase Rectangular PVC 3/4""",,paquete,1.0,4.0,2.0,2.0,8.0,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:55-05:00,cache,0.65,0.6982,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Sodimac,Alfombra Rectangular Pvc Para Bar 47X31Cm,,unidad,1.0,4.0,75.0,75.0,300.0,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:55-05:00,cache,0.65,0.3306,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Maestro,Caja de Pase Rectangular PVC,,paquete,1.0,4.0,1.9,1.9,7.6,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:57-05:00,cache,0.65,0.7184,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Maestro,"Caja de Pase Rectangular PVC 3/4""",,paquete,1.0,4.0,2.0,2.0,8.0,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:57-05:00,cache,0.65,0.6922,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Maestro,Alfombra Rectangular Pvc Para Bar 47X31Cm,,unidad,1.0,4.0,75.0,75.0,300.0,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:57-05:00,cache,0.65,0.3246,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Maestro,CAJA DE PASE RECTANGULAR PVC 34 x 10 UNID,,paquete,10.0,1.0,13.0,1.3,13.0,6.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:57-05:00,cache,0.65,0.4852,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Maestro,CAJA DE PASE RECTANGULAR PVC 34 X 5 UNID,,paquete,5.0,1.0,5.9,1.1800000000000002,5.9,1.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:57-05:00,cache,0.65,0.7584,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C1-REC,Caja rectangular para interruptor - C1,caja electrica rectangular,cajas electricas,und,4.0,Mercado Libre,,,,1.0,,,,,0.0,exacta,https://listado.mercadolibre.com.pe/caja-electrica-rectangular,no extraido,2026-06-08T17:23:58-05:00,cache,0.05,0.093,False,Mercado Libre mostro verificacion de trafico; se conserva el enlace de busqueda y no se intento omitir el bloqueo.; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Promart,Caja organizadora Movil Suprema #50 37.5L Reyplast - con Tapa Color Aleatorio,Reyplast,unidad,1.0,7.0,26.9,26.9,188.29999999999998,0.0,similar_pendiente_revision,https://www.promart.pe/caja-organizadora-movil-suprema--50-37-5l/p,disponible (4183),2026-06-08T17:23:48-05:00,cache,0.88,0.3625,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Promart,Caja Organizadora Reyplast Suprema #25 Transparente de Polipropileno,Reyplast,unidad,1.0,7.0,13.7,13.7,95.89999999999999,0.0,similar_pendiente_revision,https://www.promart.pe/caja-suprema-con-tapa--25/p,disponible (915),2026-06-08T17:23:48-05:00,cache,0.88,0.3938,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Promart,Caja Organizadora Plástica con Ruedas Polinplast #200 Roja,Polinplast,unidad,1.0,7.0,104.9,104.9,734.3000000000001,0.0,similar_pendiente_revision,https://www.promart.pe/caja-organizadora-roja-mega--200-164l/p,disponible (271),2026-06-08T17:23:48-05:00,cache,0.88,0.2982,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; precio fuera de rango referencial; sin specs criticas detectadas; precio fuera de rango referencial
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Promart,Carrito Organizador de Metal Orange 3 Niveles Negro,Orange,unidad,1.0,7.0,89.0,89.0,623.0,0.0,similar_pendiente_revision,https://www.promart.pe/carrito-organizador-de-metal-negro-3n/p,disponible (84),2026-06-08T17:23:48-05:00,cache,0.88,0.2254,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; categoria dudosa: accesorios; precio fuera de rango referencial; sin specs criticas detectadas; categoria dudosa: accesorios; precio fuera de rango referencial
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Promart,Carrito Organizador de Metal Orange 3 Niveles Blanco,Orange,unidad,1.0,7.0,89.0,89.0,623.0,0.0,similar_pendiente_revision,https://www.promart.pe/carrito-organizador-de-metal-blanco-3n/p,disponible (63),2026-06-08T17:23:48-05:00,cache,0.88,0.2261,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; categoria dudosa: accesorios; precio fuera de rango referencial; sin specs criticas detectadas; categoria dudosa: accesorios; precio fuera de rango referencial
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Sodimac,Caja de Pase Rectangular PVC,TIGRE,paquete,1.0,7.0,1.9,1.9,13.299999999999999,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/product/113522210/Caja-de-Pase-Rectangular-PVC,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T17:23:54-05:00,cache,0.7,0.7718,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Sodimac,"Caja de Pase Rectangular PVC 3/4""",PAVCO,,1.0,,,,,0.0,exacta,https://www.falabella.com.pe/falabella-pe/product/113536514/Caja-de-Pase-Rectangular-PVC-3-4-Pavco,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T17:23:54-05:00,cache,0.45,0.3227,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Sodimac,Caja de Pase Rectangular PVC,,paquete,1.0,7.0,1.9,1.9,13.299999999999999,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:55-05:00,cache,0.65,0.7799,True,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Sodimac,"Caja de Pase Rectangular PVC 3/4""",,paquete,1.0,7.0,2.0,2.0,14.0,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:55-05:00,cache,0.65,0.7509,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Sodimac,Alfombra Rectangular Pvc Para Bar 47X31Cm,,unidad,1.0,7.0,75.0,75.0,525.0,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:55-05:00,cache,0.65,0.332,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Maestro,Caja de Pase Rectangular PVC,,paquete,1.0,7.0,1.9,1.9,13.299999999999999,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:57-05:00,cache,0.65,0.7739,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Maestro,"Caja de Pase Rectangular PVC 3/4""",,paquete,1.0,7.0,2.0,2.0,14.0,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:57-05:00,cache,0.65,0.7449,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Maestro,Alfombra Rectangular Pvc Para Bar 47X31Cm,,unidad,1.0,7.0,75.0,75.0,525.0,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:57-05:00,cache,0.65,0.326,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Maestro,CAJA DE PASE RECTANGULAR PVC 34 x 10 UNID,,paquete,10.0,1.0,13.0,1.3,13.0,3.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:57-05:00,cache,0.65,0.7122,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Maestro,CAJA DE PASE RECTANGULAR PVC 34 X 5 UNID,,paquete,5.0,2.0,5.9,1.1800000000000002,11.8,3.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+rectangular+pvc,no especificada,2026-06-08T17:23:57-05:00,cache,0.65,0.7584,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C2-REC,Caja rectangular para tomacorriente - C2,caja electrica rectangular,cajas electricas,und,7.0,Mercado Libre,,,,1.0,,,,,0.0,exacta,https://listado.mercadolibre.com.pe/caja-electrica-rectangular,no extraido,2026-06-08T17:23:58-05:00,cache,0.05,0.093,False,Mercado Libre mostro verificacion de trafico; se conserva el enlace de busqueda y no se intento omitir el bloqueo.; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C3-REC,Caja rectangular para tomacorriente especial - C3,caja electrica rectangular,cajas electricas,und,1.0,Promart,Caja organizadora Movil Suprema #50 37.5L Reyplast - con Tapa Color Aleatorio,Reyplast,unidad,1.0,1.0,26.9,26.9,26.9,0.0,similar_pendiente_revision,https://www.promart.pe/caja-organizadora-movil-suprema--50-37-5l/p,disponible (4183),2026-06-08T17:23:48-05:00,cache,0.88,0.3665,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
CJ-C3-REC,Caja rectangular para tomacorriente especial - C3,caja electrica rectangular,cajas electricas,und,1.0,Promart,Caja Organizadora Reyplast Suprema #25 Transparente de Polipropileno,Reyplast,unidad,1.0,1.0,13.7,13.7,13.7,0.0,similar_pendiente_revision,https://www.promart.pe/caja-suprema-con-tapa--25/p,disponible (915),2026-06-08T17:23:48-05:00,cache,0.88,0.4017,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
